Condition,CorrectTuringReply,Sychronize,NumberImage,Number,Partner,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Block.thisRepN,Block.thisTrialN,Block.thisN,Block.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,textLeft.started,textLeft.stopped,textRight.started,textRight.stopped,key_resp_Istr.keys,key_resp_Istr.rt,key_resp_Istr.started,key_resp_Istr.stopped,SychroLeftPr.started,SychroLeftPr.stopped,SychroRightPr.started,SychroRightPr.stopped,NumberLeftPr.started,NumberLeftPr.stopped,NumberRightPr.started,NumberRightPr.stopped,CrossLeftPr.started,CrossLeftPr.stopped,CrossRightPr.started,CrossRightPr.stopped,key_respPrLeft.keys,key_respPrLeft.rt,key_respPrLeft.started,key_respPrLeft.stopped,key_respPrRight.keys,key_respPrRight.rt,key_respPrRight.started,key_respPrRight.stopped,RTPrLeft,RTPrRight,CompPr,SychronizedRTsPr,SychronizedRTsLeftCPr,SychronizedRTsRightCPr,FeedbackLeftLeftPr.started,FeedbackLeftLeftPr.stopped,FeedbackRightRightPr.started,FeedbackRightRightPr.stopped,LineLeftPr.started,LineLeftPr.stopped,LineRightPr.started,LineRightPr.stopped,CreditLeftPr.started,CreditLeftPr.stopped,CreditRightPr.started,CreditRightPr.stopped,text_StartExp.started,text_StartExp.stopped,key_startExp.keys,key_startExp.rt,key_startExp.started,key_startExp.stopped,SychroLeft.started,SychroLeft.stopped,SychroRight.started,SychroRight.stopped,NumberLeft.started,NumberLeft.stopped,NumberRight.started,NumberRight.stopped,CrossLeft.started,CrossLeft.stopped,CrossRight.started,CrossRight.stopped,key_respLeft.keys,key_respLeft.started,key_respLeft.stopped,key_respRight.keys,key_respRight.rt,key_respRight.started,key_respRight.stopped,RTLeft,RTRight,Comp,SychronizedRTs,SychronizedRTsLeftC,SychronizedRTsRightC,FeedbackLeftLeft.started,FeedbackLeftLeft.stopped,FeedbackLeftRight.started,FeedbackLeftRight.stopped,FeedbackRightLeft.started,FeedbackRightLeft.stopped,FeedbackRightRight.started,FeedbackRightRight.stopped,LineLeft.started,LineLeft.stopped,LineRight.started,LineRight.stopped,CreditLeft.started,CreditLeft.stopped,CreditRight.started,CreditRight.stopped,key_respLeft.rt,CorrectTuringReply,TuringtextLeft.started,TuringtextLeft.stopped,TuringtextRight.started,TuringtextRight.stopped,keyTuringLeft.keys,keyTuringLeft.corr,keyTuringLeft.rt,keyTuringLeft.started,keyTuringLeft.stopped,keyTuringRight.keys,keyTuringRight.corr,keyTuringRight.rt,keyTuringRight.started,keyTuringRight.stopped,RespTuringLeft,RespTuringRight,BlockText.started,BlockText.stopped,text_Pause.started,text_Pause.stopped,key_respPause.keys,key_respPause.started,key_respPause.stopped,key_respPause.rt,EndText.started,EndText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Human.xlsx,h,,,,,,,,,1,0,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,3251.1906653566175,None,3251.1906653566175,None,a,0,4.913348159596353,3251.1906653566175,None,l,0,2.792818853668905,3251.1906653566175,None,c,c,3256.156037916997,None,None,None,None,None,None,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number7.jpg,7,Human,,,,,1,1,11,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3261.15478881557,None,3261.15478881557,None,3264.2371214082323,None,3264.2371214082323,None,3264.6872899920163,None,3264.6872899920163,None,v,3264.6872899920163,None,t,8.270904244859594,3264.6872899920163,None,6.147510089204843,8.270904244859594,7,False,False,False,3273.0185892852505,None,3273.0185892852505,None,3273.0185892852505,None,3273.0185892852505,None,3273.0185892852505,None,3273.0185892852505,None,3274.0349334598477,None,3274.0349334598477,None,6.147510089204843,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number10.jpg,10,Human,,,,,1,1,11,2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3275.0843833131084,None,3275.0843833131084,None,3275.517925760263,None,3275.517925760263,None,v,3275.517925760263,None,t,11.351141529222332,3275.517925760263,None,5.71202887239815,11.351141529222332,10,False,False,False,3286.931651954279,None,3286.931651954279,None,3286.931651954279,None,3286.931651954279,None,3286.931651954279,None,3286.931651954279,None,3287.948093003203,None,3287.948093003203,None,5.71202887239815,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number7.jpg,7,Human,,,,,1,1,11,2,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3288.997650637173,None,3288.997650637173,None,3289.431164856047,None,3289.431164856047,None,v,3289.431164856047,None,t,8.520780665937309,3289.431164856047,None,7.5735460590913135,8.520780665937309,7,False,False,False,3298.028915703617,None,3298.028915703617,None,3298.028915703617,None,3298.028915703617,None,3298.028915703617,None,3298.028915703617,None,3299.028713294013,None,3299.028713294013,None,7.5735460590913135,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,1,1,11,2,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3300.0783665192057,None,3300.0783665192057,None,3300.528314088382,None,3300.528314088382,None,v,3300.528314088382,None,t,7.51447870224365,3300.528314088382,None,7.847424859042803,7.51447870224365,6,False,False,False,3308.426412881591,None,3308.426412881591,None,3308.426412881591,None,3308.426412881591,None,3308.426412881591,None,3308.426412881591,None,3309.4261947539662,None,3309.4261947539662,None,7.847424859042803,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,1,1,11,2,0,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310.4925190244176,None,3310.4925190244176,None,3310.9256868053,None,3310.9256868053,None,v,3310.9256868053,None,t,11.116166753436119,3310.9256868053,None,10.693027390093448,11.116166753436119,9,False,False,False,3322.1062105104793,None,3322.1062105104793,None,3322.1062105104793,None,3322.1062105104793,None,3322.1062105104793,None,3322.1062105104793,None,3323.1060023269083,None,3323.1060023269083,None,10.693027390093448,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,1,1,11,2,0,5,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3324.1554608411197,None,3324.1554608411197,None,3324.605634236542,None,3324.605634236542,None,v,3324.605634236542,None,t,11.511121140704745,3324.605634236542,None,11.967841893399054,11.511121140704745,9,False,False,False,3336.6359257480735,None,3336.6359257480735,None,3336.6359257480735,None,3336.6359257480735,None,3336.6359257480735,None,3336.6359257480735,None,3337.6523610230315,None,3337.6523610230315,None,11.967841893399054,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number10.jpg,10,Human,,,,,1,1,11,2,0,6,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3338.7018846547535,None,3338.7018846547535,None,3339.152016990859,None,3339.152016990859,None,v,3339.152016990859,None,t,11.519661799533424,3339.152016990859,None,8.568559918215215,11.519661799533424,10,False,False,False,3350.7324096911534,None,3350.7324096911534,None,3350.7324096911534,None,3350.7324096911534,None,3350.7324096911534,None,3350.7324096911534,None,3351.748862608787,None,3351.748862608787,None,8.568559918215215,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,1,1,11,2,0,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3352.7981427715877,None,3352.7981427715877,None,3353.248376472883,None,3353.248376472883,None,v,3353.248376472883,None,t,7.17049721229705,3353.248376472883,None,9.331042993275332,7.17049721229705,6,False,False,False,3362.629387372528,None,3362.629387372528,None,3362.629387372528,None,3362.629387372528,None,3362.629387372528,None,3362.629387372528,None,3363.6458576120604,None,3363.6458576120604,None,9.331042993275332,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,1,1,11,2,0,8,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3364.6956965665113,None,3364.6956965665113,None,3365.145461934965,None,3365.145461934965,None,v,3365.145461934965,None,t,9.244323148377589,3365.145461934965,None,8.648994158991627,9.244323148377589,8,False,False,False,3374.4431731025543,None,3374.4431731025543,None,3374.4431731025543,None,3374.4431731025543,None,3374.4431731025543,None,3374.4431731025543,None,3375.442919048027,None,3375.442919048027,None,8.648994158991627,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,1,1,11,2,0,9,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3376.49241509302,None,3376.49241509302,None,3376.942511181446,None,3376.942511181446,None,v,3376.942511181446,None,t,9.650233957915589,3376.942511181446,None,7.407077792329801,9.650233957915589,8,False,False,False,3386.656646589302,None,3386.656646589302,None,3386.656646589302,None,3386.656646589302,None,3386.656646589302,None,3386.656646589302,None,3387.673218194025,None,3387.673218194025,None,7.407077792329801,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,,,,,,,,,1,1,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,3388.6729375150962,None,3388.6729375150962,None,q,1,10.903418861817045,3388.6729375150962,None,o,1,11.803173179540863,3388.6729375150962,None,h,h,None,None,3400.53662378855,None,"['space', 'space']",3401.519731728684,None,"[1.896344469711039, 6.136010593304491]",,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,1,2,12,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3407.718284002809,None,3407.718284002809,None,3410.7839400970215,None,3410.7839400970215,None,3411.2173770088993,None,3411.2173770088993,None,v,3411.2173770088993,None,t,6.884550822293022,3411.2173770088993,None,7.345421453043855,6.884550822293022,6,False,False,False,3418.6321223080085,None,3418.6321223080085,None,3418.6321223080085,None,3418.6321223080085,None,3418.6321223080085,None,3418.6321223080085,None,3419.6318656872736,None,3419.6318656872736,None,7.345421453043855,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,1,2,12,9,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3420.6815962194632,None,3420.6815962194632,None,3421.1315242213086,None,3421.1315242213086,None,v,3421.1315242213086,None,t,10.11720670896375,3421.1315242213086,None,8.21042836095421,10.11720670896375,8,False,True,False,3431.3289653276515,None,3431.3289653276515,None,3431.3289653276515,None,3431.3289653276515,None,3431.3289653276515,None,3431.3289653276515,None,3432.3286901019137,None,3432.3286901019137,None,8.21042836095421,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number7.jpg,7,Computer,,,,,1,2,12,9,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3433.3782336217428,None,3433.3782336217428,None,3433.8283181622364,None,3433.8283181622364,None,v,3433.8283181622364,None,t,8.79131473538746,3433.8283181622364,None,6.456777209255961,8.79131473538746,7,False,False,False,3442.676178314201,None,3442.676178314201,None,3442.676178314201,None,3442.676178314201,None,3442.676178314201,None,3442.676178314201,None,3443.6758716524228,None,3443.6758716524228,None,6.456777209255961,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number7.jpg,7,Computer,,,,,1,2,12,9,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3444.7255736355555,None,3444.7255736355555,None,3445.175555206979,None,3445.175555206979,None,v,3445.175555206979,None,t,8.499384270624432,3445.175555206979,None,7.2964505182299035,8.499384270624432,7,False,True,False,3453.7400027779195,None,3453.7400027779195,None,3453.7400027779195,None,3453.7400027779195,None,3453.7400027779195,None,3453.7400027779195,None,3454.756430995807,None,3454.756430995807,None,7.2964505182299035,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,1,2,12,9,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3455.8061974549,None,3455.8061974549,None,3456.2393508008654,None,3456.2393508008654,None,v,3456.2393508008654,None,t,10.871164201664214,3456.2393508008654,None,9.575614742989274,10.871164201664214,9,False,False,False,3467.169954459443,None,3467.169954459443,None,3467.169954459443,None,3467.169954459443,None,3467.169954459443,None,3467.169954459443,None,3468.1863871681935,None,3468.1863871681935,None,9.575614742989274,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,1,2,12,9,0,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3469.2361472117673,None,3469.2361472117673,None,3469.6859716029912,None,3469.6859716029912,None,v,3469.6859716029912,None,t,7.787853884003198,3469.6859716029912,None,7.516011369581065,7.787853884003198,6,False,False,False,3477.5340906211213,None,3477.5340906211213,None,3477.5340906211213,None,3477.5340906211213,None,3477.5340906211213,None,3477.5340906211213,None,3478.533842019785,None,3478.533842019785,None,7.516011369581065,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,1,2,12,9,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3479.5998519298364,None,3479.5998519298364,None,3480.0500939713056,None,3480.0500939713056,None,v,3480.0500939713056,None,t,10.046297909087116,3480.0500939713056,None,11.418822681808706,10.046297909087116,9,False,False,False,3491.530536744721,None,3491.530536744721,None,3491.530536744721,None,3491.530536744721,None,3491.530536744721,None,3491.530536744721,None,3492.53025702812,None,3492.53025702812,None,11.418822681808706,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number10.jpg,10,Computer,,,,,1,2,12,9,0,7,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3493.579789641568,None,3493.579789641568,None,3494.029939299573,None,3494.029939299573,None,v,3494.029939299573,None,t,11.769136288385198,3494.029939299573,None,9.609970164631704,11.769136288385198,10,False,False,False,3505.860334485881,None,3505.860334485881,None,3505.860334485881,None,3505.860334485881,None,3505.860334485881,None,3505.860334485881,None,3506.860087488424,None,3506.860087488424,None,9.609970164631704,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,1,2,12,9,0,8,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3507.9262289166018,None,3507.9262289166018,None,3508.359763665135,None,3508.359763665135,None,v,3508.359763665135,None,t,9.29034551094901,3508.359763665135,None,10.794856743078526,9.29034551094901,8,False,False,False,3519.206938318961,None,3519.206938318961,None,3519.206938318961,None,3519.206938318961,None,3519.206938318961,None,3519.206938318961,None,3520.2234201064275,None,3520.2234201064275,None,10.794856743078526,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number10.jpg,10,Computer,,,,,1,2,12,9,0,9,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3521.2729145475405,None,3521.2729145475405,None,3521.7230346941615,None,3521.7230346941615,None,v,3521.7230346941615,None,t,11.458192151832009,3521.7230346941615,None,9.17062969275139,11.458192151832009,10,False,False,False,3533.236800953089,None,3533.236800953089,None,3533.236800953089,None,3533.236800953089,None,3533.236800953089,None,3533.236800953089,None,3534.2532429643416,None,3534.2532429643416,None,9.17062969275139,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,,,,,,,,,1,2,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,3535.2529276416135,None,3535.2529276416135,None,a,1,6.695835462483956,3535.2529276416135,None,l,1,2.5838920447886267,3535.2529276416135,None,c,c,3542.001308444971,None,None,None,None,None,None,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,1,3,13,5,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3547.016688046382,None,3547.016688046382,None,3550.0989693148967,None,3550.0989693148967,None,3550.532481288339,None,3550.532481288339,None,v,3550.532481288339,None,t,10.01429217104669,3550.532481288339,None,11.566677605124823,10.01429217104669,9,False,False,False,3562.1629057294112,None,3562.1629057294112,None,3562.1629057294112,None,3562.1629057294112,None,3562.1629057294112,None,3562.1629057294112,None,3563.1626446178134,None,3563.1626446178134,None,11.566677605124823,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number10.jpg,10,Computer,,,,,1,3,13,5,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3564.245711787328,None,3564.245711787328,None,3564.6789270430463,None,3564.6789270430463,None,v,3564.6789270430463,None,t,10.710213601476426,3564.6789270430463,None,9.78720495431935,10.710213601476426,10,False,True,False,3575.4429315582875,None,3575.4429315582875,None,3575.4429315582875,None,3575.4429315582875,None,3575.4429315582875,None,3575.4429315582875,None,3576.4426162355603,None,3576.4426162355603,None,9.78720495431935,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,1,3,13,5,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3577.508864802894,None,3577.508864802894,None,3577.9423036394273,None,3577.9423036394273,None,v,3577.9423036394273,None,t,7.162484229853362,3577.9423036394273,None,7.590949114995965,7.162484229853362,6,False,False,False,3585.5903412446296,None,3585.5903412446296,None,3585.5903412446296,None,3585.5903412446296,None,3585.5903412446296,None,3585.5903412446296,None,3586.6068146919224,None,3586.6068146919224,None,7.590949114995965,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,1,3,13,5,0,3,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3587.656274168461,None,3587.656274168461,None,3588.106485094666,None,3588.106485094666,None,v,3588.106485094666,None,t,9.437842127566,3588.106485094666,None,10.013828329068929,9.437842127566,9,False,False,False,3598.187165691347,None,3598.187165691347,None,3598.187165691347,None,3598.187165691347,None,3598.187165691347,None,3598.187165691347,None,3599.187005303388,None,3599.187005303388,None,10.013828329068929,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number10.jpg,10,Computer,,,,,1,3,13,5,0,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600.236707286521,None,3600.236707286521,None,3600.686615079483,None,3600.686615079483,None,v,3600.686615079483,None,t,10.840204834669748,3600.686615079483,None,11.560441079719567,10.840204834669748,10,False,False,False,3612.3003001500274,None,3612.3003001500274,None,3612.3003001500274,None,3612.3003001500274,None,3612.3003001500274,None,3612.3003001500274,None,3613.316806637239,None,3613.316806637239,None,11.560441079719567,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,1,3,13,5,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3614.3664967516625,None,3614.3664967516625,None,3614.8164083939364,None,3614.8164083939364,None,v,3614.8164083939364,None,t,9.405178798892848,3614.8164083939364,None,9.505606361114587,9.405178798892848,8,False,False,False,3624.3634410402638,None,3624.3634410402638,None,3624.3634410402638,None,3624.3634410402638,None,3624.3634410402638,None,3624.3634410402638,None,3625.38043446532,None,3625.38043446532,None,9.505606361114587,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,1,3,13,5,0,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3626.446583271343,None,3626.446583271343,None,3626.880044241415,None,3626.880044241415,None,v,3626.880044241415,None,t,6.492553347440662,3626.880044241415,None,7.329199814847925,6.492553347440662,6,False,False,False,3634.261505831225,None,3634.261505831225,None,3634.261505831225,None,3634.261505831225,None,3634.261505831225,None,3634.261505831225,None,3635.27798537326,None,3635.27798537326,None,7.329199814847925,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number7.jpg,7,Computer,,,,,1,3,13,5,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3636.327708527603,None,3636.327708527603,None,3636.777594507803,None,3636.777594507803,None,v,3636.777594507803,None,t,7.214522744777241,3636.777594507803,None,8.210803027226575,7.214522744777241,7,False,False,True,3645.0421621451696,None,3645.0421621451696,None,3645.0421621451696,None,3645.0421621451696,None,3645.0421621451696,None,3645.0421621451696,None,3646.0419388851305,None,3646.0419388851305,None,8.210803027226575,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number7.jpg,7,Computer,,,,,1,3,13,5,0,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3647.108344953441,None,3647.108344953441,None,3647.55820976243,None,3647.55820976243,None,v,3647.55820976243,None,t,8.396446636840665,3647.55820976243,None,7.249401993493848,8.396446636840665,7,False,True,False,3656.006041814424,None,3656.006041814424,None,3656.006041814424,None,3656.006041814424,None,3656.006041814424,None,3656.006041814424,None,3657.0058852757757,None,3657.0058852757757,None,7.249401993493848,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,1,3,13,5,0,9,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3658.0553030514448,None,3658.0553030514448,None,3658.50549280644,None,3658.50549280644,None,v,3658.50549280644,None,t,9.236278409118313,3658.50549280644,None,9.321445698571551,9.236278409118313,8,False,False,False,3667.8864806102183,None,3667.8864806102183,None,3667.8864806102183,None,3667.8864806102183,None,3667.8864806102183,None,3667.8864806102183,None,3668.9029710586346,None,3668.9029710586346,None,9.321445698571551,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,,,,,,,,,1,3,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,3669.9026541320272,None,3669.9026541320272,None,q,0,3.9873636742440794,3669.9026541320272,None,l,1,2.3509359118579596,3669.9026541320272,None,h,c,3673.9516991660785,None,None,None,None,None,None,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
